Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
Cathay Pacific,2025-10-20,12:05 AM,9:35 PM (2025-10-20),19 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,12:05 AM,6:40 AM +1 (2025-10-21),28 hr 35 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,8:10 AM,8:30 PM (2025-10-20),10 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,8:10 AM,9:35 PM (2025-10-20),11 hr 25 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,8:10 AM,6:40 AM +1 (2025-10-21),20 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,8:10 AM,1:40 PM +1 (2025-10-21),27 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,8:10 AM,1:55 PM +1 (2025-10-21),27 hr 45 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,8:10 AM,2:30 PM +1 (2025-10-21),28 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,8:10 AM,4:05 PM +1 (2025-10-21),29 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,2:20 PM,6:40 AM +1 (2025-10-21),14 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,2:20 PM,1:40 PM +1 (2025-10-21),21 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,2:20 PM,1:55 PM +1 (2025-10-21),21 hr 35 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,2:20 PM,2:30 PM +1 (2025-10-21),22 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,2:20 PM,4:05 PM +1 (2025-10-21),23 hr 45 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,2:20 PM,8:30 PM +1 (2025-10-21),28 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-20,2:20 PM,9:35 PM +1 (2025-10-21),29 hr 15 min,1 stop,"IDR 8,330,500"
Asiana Airlines,2025-10-20,9:30 PM,9:00 PM +1 (2025-10-21),21 hr 30 min,1 stop,"IDR 8,467,900"
Asiana Airlines + ANA,2025-10-20,9:30 PM,11:30 PM +1 (2025-10-21),24 hr,1 stop,"IDR 8,467,900"
"Shandong, China Southern",2025-10-20,12:25 AM,7:45 PM (2025-10-20),17 hr 20 min,2 stops,"IDR 8,541,100"
Cathay Pacific,2025-10-20,12:05 AM,5:15 PM (2025-10-20),15 hr 10 min,2 stops,"IDR 8,603,600"
Cathay Pacific,2025-10-20,2:20 PM,5:15 PM +1 (2025-10-21),24 hr 55 min,2 stops,"IDR 8,603,600"
Cathay Pacific,2025-10-20,12:05 AM,5:15 PM (2025-10-20),15 hr 10 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-10-20,12:05 AM,5:15 PM (2025-10-20),15 hr 10 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-10-20,12:05 AM,5:15 PM (2025-10-20),15 hr 10 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-10-20,12:05 AM,5:15 PM (2025-10-20),15 hr 10 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-10-20,12:05 AM,5:15 PM (2025-10-20),15 hr 10 min,2 stops,"IDR 8,926,000"
Korean Air,2025-10-20,9:50 PM,10:50 PM +1 (2025-10-21),23 hr,1 stop,"IDR 9,424,900"
Garuda Indonesia + JAL,2025-10-20,11:25 PM,8:50 AM +1 (2025-10-21),7 hr 25 min,Nonstop,"IDR 9,667,100"
Cathay Pacific + JAL,2025-10-20,12:05 AM,1:40 PM (2025-10-20),11 hr 35 min,1 stop,"IDR 9,760,500"
Cathay Pacific + JAL,2025-10-20,12:05 AM,1:55 PM (2025-10-20),11 hr 50 min,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-10-20,12:05 AM,4:05 PM (2025-10-20),14 hr,1 stop,"IDR 9,760,500"
"Garuda Indonesia, Jeju Air",2025-10-20,5:25 PM,3:55 PM +2 (2025-10-22),44 hr 30 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-10-20,5:25 PM,5:30 PM +2 (2025-10-22),46 hr 5 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-10-20,5:25 PM,6:30 PM +2 (2025-10-22),47 hr 5 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-10-20,5:25 PM,11:00 AM +3 (2025-10-23),63 hr 35 min,2 stops,"IDR 9,845,400"
EVA Air,2025-10-20,2:30 PM,12:25 PM +1 (2025-10-21),19 hr 55 min,1 stop,"IDR 9,999,400"
EVA Air,2025-10-20,2:30 PM,1:25 PM +1 (2025-10-21),20 hr 55 min,1 stop,"IDR 9,999,400"
EVA Air,2025-10-20,2:30 PM,7:40 PM +1 (2025-10-21),27 hr 10 min,1 stop,"IDR 9,999,400"
"China Eastern, JAL",2025-10-20,11:30 PM,3:55 PM +1 (2025-10-21),14 hr 25 min,2 stops,"IDR 10,100,600"
Garuda Indonesia,2025-10-20,7:05 AM,8:50 AM +1 (2025-10-21),23 hr 45 min,1 stop,"IDR 10,108,420"
Garuda Indonesia,2025-10-20,9:40 AM,8:50 AM +1 (2025-10-21),21 hr 10 min,1 stop,"IDR 10,108,420"
Garuda Indonesia,2025-10-20,11:50 AM,8:50 AM +1 (2025-10-21),19 hr,1 stop,"IDR 10,108,420"
Garuda Indonesia,2025-10-20,1:30 PM,8:50 AM +1 (2025-10-21),17 hr 20 min,1 stop,"IDR 10,108,420"
Garuda Indonesia,2025-10-20,2:30 PM,8:50 AM +1 (2025-10-21),16 hr 20 min,1 stop,"IDR 10,108,420"
Garuda Indonesia,2025-10-20,4:00 PM,8:50 AM +1 (2025-10-21),14 hr 50 min,1 stop,"IDR 10,108,420"
Garuda Indonesia,2025-10-20,5:00 PM,8:50 AM +1 (2025-10-21),13 hr 50 min,1 stop,"IDR 10,108,420"
Garuda Indonesia,2025-10-20,6:30 PM,8:50 AM +1 (2025-10-21),12 hr 20 min,1 stop,"IDR 10,108,420"
Garuda Indonesia,2025-10-20,5:25 PM,8:50 AM +1 (2025-10-21),13 hr 25 min,1 stop,"IDR 10,162,100"
Asiana Airlines,2025-10-20,9:30 PM,6:25 PM +1 (2025-10-21),18 hr 55 min,1 stop,"IDR 10,244,900"
"Scoot, Singapore Airlines",2025-10-20,9:30 AM,9:55 PM (2025-10-20),10 hr 25 min,1 stop,"IDR 10,317,200"
"Asiana Airlines, JAL",2025-10-20,9:30 PM,4:10 PM +1 (2025-10-21),16 hr 40 min,2 stops,"IDR 10,406,100"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-20,5:30 AM,6:20 AM +1 (2025-10-21),22 hr 50 min,1 stop,"IDR 10,443,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-20,8:55 AM,6:20 AM +1 (2025-10-21),19 hr 25 min,1 stop,"IDR 10,443,200"
Asiana Airlines + ANA,2025-10-20,9:30 PM,10:00 PM +1 (2025-10-21),22 hr 30 min,1 stop,"IDR 10,457,600"
"Asiana Airlines, JAL + ANA, Air Tahiti Nui",2025-10-20,9:30 PM,2:35 PM +1 (2025-10-21),15 hr 5 min,2 stops,"IDR 10,573,300"
"Asiana Airlines, JAL + Air Tahiti Nui",2025-10-20,9:30 PM,3:45 PM +1 (2025-10-21),16 hr 15 min,2 stops,"IDR 10,573,300"
"Asiana Airlines, JAL",2025-10-20,9:30 PM,4:35 PM +1 (2025-10-21),17 hr 5 min,2 stops,"IDR 10,573,300"
"Asiana Airlines, JAL",2025-10-20,9:30 PM,5:50 PM +1 (2025-10-21),18 hr 20 min,2 stops,"IDR 10,573,300"
"Asiana Airlines, JAL",2025-10-20,9:30 PM,5:50 PM +1 (2025-10-21),18 hr 20 min,2 stops,"IDR 10,573,300"
"Asiana Airlines, JAL",2025-10-20,9:30 PM,6:35 PM +1 (2025-10-21),19 hr 5 min,2 stops,"IDR 10,573,300"
"China Eastern, JAL",2025-10-20,11:30 PM,4:10 PM +1 (2025-10-21),14 hr 40 min,2 stops,"IDR 10,758,200"
"Asiana Airlines, ANA",2025-10-20,9:30 PM,2:15 PM +1 (2025-10-21),14 hr 45 min,2 stops,"IDR 10,813,500"
"Asiana Airlines, ANA + Operated by Star Flyer",2025-10-20,9:30 PM,2:40 PM +1 (2025-10-21),15 hr 10 min,2 stops,"IDR 10,813,500"
"Asiana Airlines, ANA",2025-10-20,9:30 PM,2:55 PM +1 (2025-10-21),15 hr 25 min,2 stops,"IDR 10,813,500"
"Asiana Airlines, ANA + Operated by Star Flyer",2025-10-20,9:30 PM,4:05 PM +1 (2025-10-21),16 hr 35 min,2 stops,"IDR 10,813,500"
"Asiana Airlines, ANA",2025-10-20,9:30 PM,4:10 PM +1 (2025-10-21),16 hr 40 min,2 stops,"IDR 10,813,500"
"Asiana Airlines, ANA",2025-10-20,9:30 PM,5:05 PM +1 (2025-10-21),17 hr 35 min,2 stops,"IDR 10,813,500"
Garuda Indonesia,2025-10-20,5:25 PM,8:50 AM +2 (2025-10-22),37 hr 25 min,1 stop,"IDR 11,072,100"
Garuda Indonesia,2025-10-20,7:55 AM,8:50 AM +1 (2025-10-21),22 hr 55 min,2 stops,"IDR 11,086,420"
Asiana Airlines + ANA,2025-10-20,9:30 PM,11:20 AM +1 (2025-10-21),11 hr 50 min,1 stop,"IDR 11,213,900"
"Asiana Airlines, Korean Air",2025-10-20,9:30 PM,10:50 PM +1 (2025-10-21),23 hr 20 min,1 stop,"IDR 11,224,900"
"Korean Air, Asiana Airlines",2025-10-20,9:50 PM,9:00 PM +1 (2025-10-21),21 hr 10 min,1 stop,"IDR 11,224,900"
"Korean Air, Asiana Airlines",2025-10-20,9:50 PM,11:30 PM +1 (2025-10-21),23 hr 40 min,1 stop,"IDR 11,224,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-10-20,11:15 PM,9:00 PM +1 (2025-10-21),19 hr 45 min,1 stop,"IDR 11,224,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-10-20,11:15 PM,11:30 PM +1 (2025-10-21),22 hr 15 min,1 stop,"IDR 11,224,900"
"Asiana Airlines, ANA + Operated by ANA Wings",2025-10-20,9:30 PM,5:30 PM +1 (2025-10-21),18 hr,2 stops,"IDR 11,417,100"
"China Eastern, ANA + Operated by ANA Wings",2025-10-20,11:30 PM,5:30 PM +1 (2025-10-21),16 hr,2 stops,"IDR 11,525,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-20,11:30 PM,6:55 PM +1 (2025-10-21),17 hr 25 min,2 stops,"IDR 11,525,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-20,11:30 PM,7:55 PM +1 (2025-10-21),18 hr 25 min,2 stops,"IDR 11,525,200"
China Southern,2025-10-20,9:10 AM,1:30 PM +1 (2025-10-21),26 hr 20 min,1 stop,"IDR 11,526,900"
"Asiana Airlines, ANA + Operated by Star Flyer",2025-10-20,9:30 PM,12:20 PM +1 (2025-10-21),12 hr 50 min,2 stops,"IDR 11,923,100"
Asiana Airlines,2025-10-20,9:30 PM,5:50 PM +1 (2025-10-21),18 hr 20 min,1 stop,"IDR 12,158,600"
Garuda Indonesia,2025-10-20,12:50 PM,8:50 AM +2 (2025-10-22),42 hr,2 stops,"IDR 12,217,680"
EVA Air + ANA,2025-10-20,2:30 PM,11:35 AM +1 (2025-10-21),19 hr 5 min,1 stop,"IDR 12,592,400"
EVA Air,2025-10-20,2:30 PM,8:05 PM +1 (2025-10-21),27 hr 35 min,1 stop,"IDR 12,592,400"
Singapore Airlines,2025-10-20,2:30 PM,6:45 AM +1 (2025-10-21),14 hr 15 min,1 stop,"IDR 12,827,200"
"Garuda Indonesia, China Eastern",2025-10-20,11:45 PM,6:30 PM +1 (2025-10-21),16 hr 45 min,1 stop,"IDR 12,890,000"
"Garuda Indonesia, China Eastern",2025-10-20,11:45 PM,8:55 PM +1 (2025-10-21),19 hr 10 min,1 stop,"IDR 12,890,000"
"Garuda Indonesia, China Eastern",2025-10-20,11:45 PM,9:20 PM +1 (2025-10-21),19 hr 35 min,1 stop,"IDR 12,890,000"
"Asiana Airlines, Korean Air",2025-10-20,9:30 PM,6:30 PM +1 (2025-10-21),19 hr,1 stop,"IDR 13,190,600"
Korean Air,2025-10-20,9:50 PM,6:30 PM +1 (2025-10-21),18 hr 40 min,1 stop,"IDR 13,190,600"
"Garuda Indonesia, Korean Air",2025-10-20,11:15 PM,6:30 PM +1 (2025-10-21),17 hr 15 min,1 stop,"IDR 13,190,600"
Singapore Airlines,2025-10-20,7:20 PM,6:45 AM +2 (2025-10-22),33 hr 25 min,1 stop,"IDR 13,444,300"
"Garuda Indonesia, ANA",2025-10-20,5:30 AM,7:15 PM (2025-10-20),11 hr 45 min,1 stop,"IDR 15,402,200"
"Asiana Airlines, Korean Air",2025-10-20,9:30 PM,9:05 PM +1 (2025-10-21),21 hr 35 min,1 stop,"IDR 16,024,900"
Korean Air,2025-10-20,9:50 PM,9:05 PM +1 (2025-10-21),21 hr 15 min,1 stop,"IDR 16,024,900"
"Garuda Indonesia, China Eastern",2025-10-20,11:45 PM,3:55 PM +1 (2025-10-21),14 hr 10 min,1 stop,"IDR 16,871,000"
"Garuda Indonesia, Jeju Air",2025-10-20,5:25 PM,3:55 PM +1 (2025-10-21),20 hr 30 min,2 stops,"IDR 17,810,400"
"Garuda Indonesia, Jeju Air",2025-10-20,5:25 PM,5:30 PM +1 (2025-10-21),22 hr 5 min,2 stops,"IDR 17,810,400"
"Garuda Indonesia, Jeju Air",2025-10-20,5:25 PM,6:30 PM +1 (2025-10-21),23 hr 5 min,2 stops,"IDR 17,810,400"
"Garuda Indonesia, Jeju Air",2025-10-20,5:25 PM,11:00 AM +2 (2025-10-22),39 hr 35 min,2 stops,"IDR 17,810,400"
"Garuda Indonesia, Jeju Air",2025-10-20,5:25 PM,12:55 PM +2 (2025-10-22),41 hr 30 min,2 stops,"IDR 17,976,100"
ANA,2025-10-20,9:25 PM,6:50 AM +1 (2025-10-21),7 hr 25 min,Nonstop,"IDR 19,002,900"
Korean Air,2025-10-20,9:50 PM,7:35 PM +1 (2025-10-21),19 hr 45 min,1 stop,"IDR 23,266,900"
"EVA Air, ANA",2025-10-20,2:30 PM,5:45 PM +1 (2025-10-21),25 hr 15 min,1 stop,"IDR 24,060,400"
"EVA Air, ANA",2025-10-20,2:30 PM,8:50 PM +1 (2025-10-21),28 hr 20 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-10-20,5:25 PM,1:25 PM +2 (2025-10-22),42 hr,2 stops,"IDR 24,136,100"
"Philippine Airlines, JAL",2025-10-20,12:55 AM,10:25 PM (2025-10-20),19 hr 30 min,2 stops,"IDR 25,584,200"
"Philippine Airlines, ANA",2025-10-20,12:55 AM,6:50 PM (2025-10-20),15 hr 55 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-10-20,12:55 AM,7:30 PM (2025-10-20),16 hr 35 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-10-20,12:55 AM,6:55 PM (2025-10-20),16 hr,2 stops,"IDR 26,206,000"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-10-20,12:55 AM,7:55 PM (2025-10-20),17 hr,2 stops,"IDR 26,206,000"
"THAI, China Eastern, JAL",2025-10-20,7:00 PM,1:55 PM +1 (2025-10-21),16 hr 55 min,2 stops,"IDR 27,015,200"
"Philippine Airlines, JAL",2025-10-20,12:55 AM,7:10 PM (2025-10-20),16 hr 15 min,2 stops,"IDR 27,166,400"
China Southern,2025-10-20,1:15 PM,1:20 PM +1 (2025-10-21),22 hr 5 min,2 stops,"IDR 29,714,600"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-20,5:40 PM,6:20 AM +1 (2025-10-21),10 hr 40 min,1 stop,"IDR 30,669,200"
"Singapore Airlines, ANA + Operated by Air Japan",2025-10-20,5:25 AM,6:20 AM +1 (2025-10-21),22 hr 55 min,1 stop,"IDR 30,685,700"
"Garuda Indonesia, Singapore Airlines + ANA",2025-10-20,5:30 AM,9:55 PM (2025-10-20),14 hr 25 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-10-20,5:30 AM,6:45 AM +1 (2025-10-21),23 hr 15 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-10-20,5:30 AM,8:00 AM +1 (2025-10-21),24 hr 30 min,1 stop,"IDR 31,838,200"
Singapore Airlines + ANA,2025-10-20,5:25 AM,5:30 PM (2025-10-20),10 hr 5 min,1 stop,"IDR 31,854,700"
"Singapore Airlines, ANA",2025-10-20,5:25 AM,7:15 PM (2025-10-20),11 hr 50 min,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-10-20,5:25 AM,8:00 AM +1 (2025-10-21),24 hr 35 min,1 stop,"IDR 31,854,700"
"Shandong, XiamenAir, ANA",2025-10-20,12:25 AM,5:45 PM (2025-10-20),15 hr 20 min,2 stops,"IDR 32,225,300"
"XiamenAir, ANA",2025-10-20,11:30 PM,5:45 PM +1 (2025-10-21),16 hr 15 min,2 stops,"IDR 33,549,200"
"China Southern, JAL",2025-10-20,1:15 PM,7:30 PM +1 (2025-10-21),28 hr 15 min,1 stop,"IDR 35,926,900"
"Garuda Indonesia, Cathay Pacific",2025-10-20,12:50 PM,8:30 PM +1 (2025-10-21),29 hr 40 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-20,12:50 PM,9:35 PM +1 (2025-10-21),30 hr 45 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-20,12:50 PM,6:40 AM +2 (2025-10-22),39 hr 50 min,2 stops,"IDR 39,807,200"
China Southern,2025-10-20,1:15 PM,1:05 PM +1 (2025-10-21),21 hr 50 min,2 stops,"IDR 40,070,600"
"Garuda Indonesia, Cathay Pacific",2025-10-20,11:50 PM,8:30 PM +1 (2025-10-21),18 hr 40 min,1 stop,"IDR 40,285,800"
"Garuda Indonesia, Cathay Pacific",2025-10-20,5:30 AM,8:30 PM (2025-10-20),13 hr,2 stops,"IDR 40,576,900"
"Cathay Pacific, ANA",2025-10-20,2:20 PM,9:45 AM +1 (2025-10-21),17 hr 25 min,2 stops,"IDR 40,882,700"
"Garuda Indonesia, Cathay Pacific",2025-10-20,12:50 PM,6:40 AM +2 (2025-10-22),39 hr 50 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-20,5:25 PM,6:40 AM +2 (2025-10-22),35 hr 15 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-20,5:25 PM,1:40 PM +2 (2025-10-22),42 hr 15 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-20,5:25 PM,2:30 PM +2 (2025-10-22),43 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-10-20,5:25 PM,4:05 PM +2 (2025-10-22),44 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-20,5:25 PM,4:05 PM +2 (2025-10-22),44 hr 40 min,2 stops,"IDR 43,818,500"
"Cathay Pacific, ANA + JAL + Operated by Star Flyer",2025-10-20,12:05 AM,3:40 PM (2025-10-20),13 hr 35 min,2 stops,"IDR 43,870,700"
"THAI, JAL + ANA",2025-10-20,7:00 PM,11:35 AM +1 (2025-10-21),14 hr 35 min,2 stops,"IDR 46,887,700"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-10-20,12:50 PM,7:45 PM +2 (2025-10-22),52 hr 55 min,3 stops,"IDR 48,788,200"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-10-20,12:50 PM,7:45 PM +2 (2025-10-22),52 hr 55 min,3 stops,"IDR 48,788,200"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-10-20,12:50 PM,2:20 PM +2 (2025-10-22),47 hr 30 min,3 stops,"IDR 49,156,200"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,5:15 PM +1 (2025-10-21),21 hr 50 min,3 stops,"IDR 49,775,400"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,8:30 PM +1 (2025-10-21),25 hr 5 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,8:30 PM +1 (2025-10-21),25 hr 5 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,9:35 PM +1 (2025-10-21),26 hr 10 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,9:35 PM +1 (2025-10-21),26 hr 10 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,9:35 PM +1 (2025-10-21),26 hr 10 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Royal Brunei, JAL + Cathay Pacific",2025-10-20,12:50 PM,8:25 PM +2 (2025-10-22),53 hr 35 min,3 stops,"IDR 58,623,700"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-10-20,12:50 PM,9:35 PM +2 (2025-10-22),54 hr 45 min,3 stops,"IDR 58,623,700"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-10-20,12:50 PM,1:55 PM +3 (2025-10-23),71 hr 5 min,3 stops,"IDR 58,623,700"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-10-20,5:25 PM,8:25 PM +1 (2025-10-21),25 hr,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,8:30 PM +1 (2025-10-21),25 hr 5 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,8:30 PM +1 (2025-10-21),25 hr 5 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,9:35 PM +1 (2025-10-21),26 hr 10 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,9:35 PM +1 (2025-10-21),26 hr 10 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,6:40 AM +2 (2025-10-22),35 hr 15 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,6:40 AM +2 (2025-10-22),35 hr 15 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,6:40 AM +2 (2025-10-22),35 hr 15 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-20,5:25 PM,6:40 AM +2 (2025-10-22),35 hr 15 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-10-20,5:25 PM,8:30 PM +1 (2025-10-21),25 hr 5 min,3 stops,"IDR 72,365,400"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-10-20,5:25 PM,8:30 PM +1 (2025-10-21),25 hr 5 min,3 stops,"IDR 72,365,400"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-10-20,5:25 PM,9:35 PM +1 (2025-10-21),26 hr 10 min,3 stops,"IDR 72,365,400"
"Garuda Indonesia, Saudia, Cathay Pacific",2025-10-20,5:25 PM,9:35 PM +1 (2025-10-21),26 hr 10 min,3 stops,"IDR 72,365,400"
"Garuda Indonesia, Cathay Pacific",2025-10-20,5:25 PM,6:40 AM +2 (2025-10-22),35 hr 15 min,3 stops,"IDR 72,468,000"
"Shandong, Air China",2025-10-20,12:25 AM,8:00 PM (2025-10-20),17 hr 35 min,2 stops,Price unavailable
"Shandong, Air China",2025-10-20,12:25 AM,9:30 PM (2025-10-20),19 hr 5 min,2 stops,Price unavailable
Air China,2025-10-20,1:45 AM,5:25 PM (2025-10-20),13 hr 40 min,1 stop,Price unavailable
Air China,2025-10-20,1:45 AM,6:50 PM (2025-10-20),15 hr 5 min,1 stop,Price unavailable
Air China,2025-10-20,1:45 AM,8:00 PM (2025-10-20),16 hr 15 min,1 stop,Price unavailable
Air China,2025-10-20,1:45 AM,9:30 PM (2025-10-20),17 hr 45 min,1 stop,Price unavailable
Air China,2025-10-20,1:45 AM,1:40 PM +1 (2025-10-21),33 hr 55 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-20,4:15 AM,6:05 PM (2025-10-20),11 hr 50 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-20,4:15 AM,7:40 AM +1 (2025-10-21),25 hr 25 min,1 stop,Price unavailable
Singapore Airlines,2025-10-20,5:25 AM,6:45 AM +1 (2025-10-21),23 hr 20 min,1 stop,Price unavailable
Singapore Airlines,2025-10-20,8:05 AM,6:45 AM +1 (2025-10-21),20 hr 40 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-20,9:10 AM,7:40 AM +1 (2025-10-21),20 hr 30 min,1 stop,Price unavailable
Singapore Airlines,2025-10-20,9:25 AM,6:45 AM +1 (2025-10-21),19 hr 20 min,1 stop,Price unavailable
Singapore Airlines,2025-10-20,9:25 AM,8:00 AM +1 (2025-10-21),20 hr 35 min,1 stop,Price unavailable
"Scoot, Singapore Airlines",2025-10-20,9:30 AM,6:45 AM +1 (2025-10-21),19 hr 15 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-20,11:10 AM,7:40 AM +1 (2025-10-21),18 hr 30 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-20,11:10 AM,6:05 PM +1 (2025-10-21),28 hr 55 min,1 stop,Price unavailable
Singapore Airlines,2025-10-20,11:15 AM,6:45 AM +1 (2025-10-21),17 hr 30 min,1 stop,Price unavailable
Singapore Airlines,2025-10-20,11:15 AM,8:00 AM +1 (2025-10-21),18 hr 45 min,1 stop,Price unavailable
Singapore Airlines,2025-10-20,11:15 AM,3:45 PM +1 (2025-10-21),26 hr 30 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-20,12:15 PM,7:40 AM +1 (2025-10-21),17 hr 25 min,1 stop,Price unavailable
Malaysia Airlines,2025-10-20,12:15 PM,6:05 PM +1 (2025-10-21),27 hr 50 min,1 stop,Price unavailable
Vietnam Airlines,2025-10-20,1:50 PM,7:15 AM +1 (2025-10-21),15 hr 25 min,2 stops,Price unavailable
"Vietnam Airlines, ANA",2025-10-20,1:50 PM,7:15 AM +1 (2025-10-21),15 hr 25 min,1 stop,Price unavailable
Vietnam Airlines,2025-10-20,1:50 PM,7:35 AM +1 (2025-10-21),15 hr 45 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-20,1:50 PM,7:35 AM +1 (2025-10-21),15 hr 45 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-20,1:50 PM,7:35 AM +1 (2025-10-21),15 hr 45 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-20,1:50 PM,8:00 AM +1 (2025-10-21),16 hr 10 min,1 stop,Price unavailable
Vietnam Airlines,2025-10-20,1:50 PM,3:05 PM +1 (2025-10-21),23 hr 15 min,2 stops,Price unavailable
Vietnam Airlines,2025-10-20,1:50 PM,3:05 PM +1 (2025-10-21),23 hr 15 min,2 stops,Price unavailable
